cohort,surface,lane,design_id,case_id,effort,treatment,repetition,run_id,pair_id,model,objective_success,success_basis,format_pass,human_accepted,status,input_tokens,output_tokens,reasoning_tokens,nonreasoning_tokens,total_tokens,cache_read_tokens,cache_write_tokens,reference_cost_usd,cache_neutral_cost_usd,elapsed_seconds,calls,missing_usage_calls,provider_seconds,first_request_input_tokens,maximum_request_input_tokens,requests_above_272000_input_tokens,known_input_tokens,known_output_tokens,known_total_tokens,known_reference_cost_usd,grading_amendment,review_disputed,full_input_observed,recorded_objective_success,adjudicated,phase_success,physical_attempts,retry_inclusive_input_tokens,retry_inclusive_output_tokens,retry_inclusive_reasoning_tokens,retry_inclusive_nonreasoning_tokens,retry_inclusive_total_tokens,retry_inclusive_cache_read_tokens,retry_inclusive_cache_write_tokens,retry_inclusive_reference_cost_usd,retry_inclusive_cache_neutral_cost_usd,retry_inclusive_elapsed_seconds,retry_inclusive_calls,retry_inclusive_known_reference_cost_usd,tool_calls,public_test_calls
campaign-v4,Responses API workflows,vision,VIS08,VIS08,medium,clean,1,vision-VIS08-medium-clean-r1-astra,vision-VIS08-medium-clean-r1,astra-early-access,True,objective workflow,,,completed,1953,307,48,259,2260,1950,0,0.006932,0.013952,7.588522542006103,1,0,7.561330915996223,1953,1953,0,1953,307,2260,0.006932,,,,True,False,[true],1,1953,307,48,259,2260,1950,0,0.006932,0.013952,7.588522542006103,1,0.006932,0,0
campaign-v4,Responses API workflows,vision,VIS08,VIS08,medium,clean,2,vision-VIS08-medium-clean-r2-sol,vision-VIS08-medium-clean-r2,gpt-5.6-sol,True,objective workflow,,,completed,1953,385,170,215,2338,0,1950,0.017462,0.015512,7.430085166997742,1,0,7.417542915995,1953,1953,0,1953,385,2338,0.017462,,,,True,False,[true],1,1953,385,170,215,2338,0,1950,0.017462,0.015512,7.430085166997742,1,0.017462,0,0
campaign-v4,Responses API workflows,vision,VIS08,VIS08,medium,clean,2,vision-VIS08-medium-clean-r2-astra,vision-VIS08-medium-clean-r2,astra-early-access,True,objective workflow,,,completed,1953,302,51,251,2255,0,1950,0.015802,0.013852,7.2045434579922585,1,0,7.189222708999296,1953,1953,0,1953,302,2255,0.015802,,,,True,False,[true],1,1953,302,51,251,2255,0,1950,0.015802,0.013852,7.2045434579922585,1,0.015802,0,0
campaign-v4/cap-sensitivity,Responses API workflows,frontier-repo,RW3,RW3,high,clean;cap16384+timeout600+serial,1,cap16384-RW3-high-r1-sol,cap16384-RW3-high-r1,gpt-5.6-sol,True,objective workflow,,,completed,35680,10577,6733,3844,46257,24987,10227,0.2745338,0.35426,147.42877158398915,7,0,147.21675866798614,185,10230,0,35680,10577,46257,0.2745338,,,,True,False,[true],1,35680,10577,6733,3844,46257,24987,10227,0.2745338,0.35426,147.42877158398915,7,0.2745338,11,1
campaign-v4/cap-sensitivity,Responses API workflows,frontier-repo,RW3,RW3,high,clean;cap16384+timeout600+serial,1,cap16384-RW3-high-r1-astra,cap16384-RW3-high-r1,astra-early-access,True,objective workflow,,,completed,64306,11607,7333,4274,75913,52582,11266,0.3113348,0.48936399999999997,231.16525879199617,9,0,230.8580473770271,185,13280,0,64306,11607,75913,0.3113348,,,,True,False,[true],1,64306,11607,7333,4274,75913,52582,11266,0.3113348,0.48936399999999997,231.16525879199617,9,0.3113348,13,2
campaign-v4/cap-sensitivity,Responses API workflows,frontier-repo,RW3,RW3,high,clean;cap16384+timeout600+serial,2,cap16384-RW3-high-r2-sol,cap16384-RW3-high-r2,gpt-5.6-sol,True,objective workflow,,,completed,98883,11952,6398,5554,110835,82662,15131,0.3521198,0.634572,163.71426920799422,12,0,163.3575360429968,185,15134,0,98883,11952,110835,0.3521198,,,,True,False,[true],1,98883,11952,6398,5554,110835,82662,15131,0.3521198,0.634572,163.71426920799422,12,0.3521198,16,2
campaign-v4/cap-sensitivity,Responses API workflows,frontier-repo,RW3,RW3,high,clean;cap16384+timeout600+serial,2,cap16384-RW3-high-r2-astra,cap16384-RW3-high-r2,astra-early-access,True,objective workflow,,,completed,38823,9996,6785,3211,48819,27978,10393,0.2648842,0.35521199999999997,197.8390965419967,7,0,197.59387858299306,185,10396,0,38823,9996,48819,0.2648842,,,,True,False,[true],1,38823,9996,6785,3211,48819,27978,10393,0.2648842,0.35521199999999997,197.8390965419967,7,0.2648842,11,1
high-v1,Codex subagent,synthetic-FDE,C04,C04,high,one-file-read;runtime-context,1,high_r08,C04-high-r1,gpt-5.6-sol,,ungraded,,,completed,74274,1042,465,577,75316,71296,0,0.061270399999999996,0.317936,25.785,2,0,,36813,37461,0,74274,1042,75316,0.061270399999999996,,,True,,,,,,,,,,,,,,,,,,
high-v1,Codex subagent,synthetic-FDE,C04,C04,high,one-file-read;runtime-context,1,high_r07,C04-high-r1,astra-early-access,,ungraded,,,completed,65112,934,234,700,66046,64178,760,0.0488472,0.27912800000000004,22.948,2,0,,32260,32852,0,65112,934,66046,0.0488472,,,True,,,,,,,,,,,,,,,,,,
high-v1,Codex subagent,synthetic-FDE,C05,C05,high,one-file-read;runtime-context,1,high_r09,C05-high-r1,gpt-5.6-sol,,ungraded,,,completed,74293,1256,759,497,75549,71296,0,0.0656264,0.322292,31.299,2,0,,36813,37480,0,74293,1256,75549,0.0656264,,,True,,,,,,,,,,,,,,,,,,
high-v1,Codex subagent,synthetic-FDE,C05,C05,high,one-file-read;runtime-context,1,high_r10,C05-high-r1,astra-early-access,,ungraded,,,completed,65117,1056,455,601,66173,64178,765,0.0513122,0.281588,36.157,2,0,,32260,32857,0,65117,1056,66173,0.0513122,,,True,,,,,,,,,,,,,,,,,,
high-v1,Codex subagent,synthetic-FDE,C06,C06,high,one-file-read;runtime-context,1,high_r12,C06-high-r1,gpt-5.6-sol,,ungraded,,,completed,74343,911,294,617,75254,71296,0,0.058926400000000004,0.315592,22.107,2,0,,36813,37530,0,74343,911,75254,0.058926400000000004,,,True,,,,,,,,,,,,,,,,,,
high-v1,Codex subagent,synthetic-FDE,C06,C06,high,one-file-read;runtime-context,1,high_r11,C06-high-r1,astra-early-access,,ungraded,,,completed,65184,1018,287,731,66202,64178,832,0.0508872,0.281096,27.145,2,0,,32260,32924,0,65184,1018,66202,0.0508872,,,True,,,,,,,,,,,,,,,,,,
high-v1,Codex subagent,synthetic-FDE,P01,P01,high,one-file-read;runtime-context,1,high_r01,P01-high-r1,gpt-5.6-sol,,ungraded,,,completed,74396,2129,1513,616,76525,36608,0,0.2083752,0.340164,44.216,2,0,,36813,37583,0,74396,2129,76525,0.2083752,,,True,,,,,,,,,,,,,,,,,,
high-v1,Codex subagent,synthetic-FDE,P01,P01,high,one-file-read;runtime-context,1,high_r02,P01-high-r1,astra-early-access,,ungraded,,,completed,65214,918,288,630,66132,32089,32951,0.1966466,0.279216,23.21,2,0,,32260,32954,0,65214,918,66132,0.1966466,,,True,,,,,,,,,,,,,,,,,,
high-v1,Codex subagent,synthetic-FDE,P02,P02,high,one-file-read;runtime-context,1,high_r04,P02-high-r1,gpt-5.6-sol,,ungraded,,,completed,74440,1298,752,546,75738,71296,0,0.0670544,0.32372,28.97,2,0,,36813,37627,0,74440,1298,75738,0.0670544,,,True,,,,,,,,,,,,,,,,,,
high-v1,Codex subagent,synthetic-FDE,P02,P02,high,one-file-read;runtime-context,1,high_r03,P02-high-r1,astra-early-access,,ungraded,,,completed,65243,786,226,560,66029,64178,891,0.046542200000000006,0.276692,20.181,2,0,,32260,32983,0,65243,786,66029,0.046542200000000006,,,True,,,,,,,,,,,,,,,,,,
high-v1,Codex subagent,synthetic-FDE,P03,P03,high,one-file-read;runtime-context,1,high_r05,P03-high-r1,gpt-5.6-sol,,ungraded,,,completed,74552,1318,574,744,75870,71296,0,0.0679024,0.32456799999999997,35.261,2,0,,36813,37739,0,74552,1318,75870,0.0679024,,,True,,,,,,,,,,,,,,,,,,
high-v1,Codex subagent,synthetic-FDE,P03,P03,high,one-file-read;runtime-context,1,high_r06,P03-high-r1,astra-early-access,,ungraded,,,completed,65361,1225,516,709,66586,64178,1009,0.055912199999999995,0.285944,27.548,2,0,,32260,33101,0,65361,1225,66586,0.055912199999999995,,,True,,,,,,,,,,,,,,,,,,
pilot-v1,Codex subagent,synthetic-FDE,P01,P01,medium,one-file-read;runtime-context,1,pilot_r02,P01-medium-r1,gpt-5.6-sol,True,provisional-model-rubric,,,completed,74371,1597,950,647,75968,36608,0,0.19763519999999998,0.329424,35.814,2,0,,36795,37576,0,74371,1597,75968,0.19763519999999998,,,,,,,,,,,,,,,,,,,,,
pilot-v1,Codex subagent,synthetic-FDE,P01,P01,medium,one-file-read;runtime-context,1,pilot_r01,P01-medium-r1,astra-early-access,True,provisional-model-rubric,,,completed,65180,781,90,691,65961,32089,32935,0.1937546,0.27634000000000003,19.234,2,0,,32242,32938,0,65180,781,65961,0.1937546,,,,,,,,,,,,,,,,,,,,,
pilot-v1,Codex subagent,synthetic-FDE,P01,P01,medium,one-file-read;runtime-context,2,pilot_r07,P01-medium-r2,gpt-5.6-sol,True,provisional-model-rubric,,,completed,74351,1420,833,587,75771,71296,0,0.0691384,0.325804,30.315,2,0,,36795,37556,0,74351,1420,75771,0.0691384,,,,,,,,,,,,,,,,,,,,,
pilot-v1,Codex subagent,synthetic-FDE,P01,P01,medium,one-file-read;runtime-context,2,pilot_r08,P01-medium-r2,astra-early-access,True,provisional-model-rubric,,,completed,65218,794,169,625,66012,64178,884,0.046595199999999996,0.276752,19.642,2,0,,32242,32976,0,65218,794,66012,0.046595199999999996,,,,,,,,,,,,,,,,,,,,,
pilot-v1,Codex subagent,synthetic-FDE,P02,P02,medium,one-file-read;runtime-context,1,pilot_r03,P02-medium-r1,gpt-5.6-sol,True,provisional-model-rubric,,,completed,74372,811,254,557,75183,71296,0,0.0570424,0.313708,19.894,2,0,,36795,37577,0,74372,811,75183,0.0570424,,,,,,,,,,,,,,,,,,,,,
pilot-v1,Codex subagent,synthetic-FDE,P02,P02,medium,one-file-read;runtime-context,1,pilot_r04,P02-medium-r1,astra-early-access,True,provisional-model-rubric,,,completed,65264,593,39,554,65857,64178,930,0.0428052,0.272916,15.401,2,0,,32242,33022,0,65264,593,65857,0.0428052,,,,,,,,,,,,,,,,,,,,,
pilot-v1,Codex subagent,synthetic-FDE,P02,P02,medium,one-file-read;runtime-context,2,pilot_r10,P02-medium-r2,gpt-5.6-sol,True,provisional-model-rubric,,,completed,74372,757,229,528,75129,71296,0,0.055962399999999995,0.312628,17.703,2,0,,36795,37577,0,74372,757,75129,0.055962399999999995,,,,,,,,,,,,,,,,,,,,,
pilot-v1,Codex subagent,synthetic-FDE,P02,P02,medium,one-file-read;runtime-context,2,pilot_r09,P02-medium-r2,astra-early-access,True,provisional-model-rubric,,,completed,65263,662,131,531,65925,64178,929,0.0441802,0.274292,16.712,2,0,,32242,33021,0,65263,662,65925,0.0441802,,,,,,,,,,,,,,,,,,,,,
pilot-v1,Codex subagent,synthetic-FDE,P03,P03,medium,one-file-read;runtime-context,1,pilot_r06,P03-medium-r1,gpt-5.6-sol,False,provisional-model-rubric,,,completed,74512,1211,427,784,75723,71296,0,0.0656024,0.322268,26.179,2,0,,36795,37717,0,74512,1211,75723,0.0656024,,,,,,,,,,,,,,,,,,,,,
pilot-v1,Codex subagent,synthetic-FDE,P03,P03,medium,one-file-read;runtime-context,1,pilot_r05,P03-medium-r1,astra-early-access,True,provisional-model-rubric,,,completed,65365,1026,299,727,66391,64178,1031,0.0519702,0.28198,23.77,2,0,,32242,33123,0,65365,1026,66391,0.0519702,,,,,,,,,,,,,,,,,,,,,
pilot-v1,Codex subagent,synthetic-FDE,P03,P03,medium,one-file-read;runtime-context,2,pilot_r11,P03-medium-r2,gpt-5.6-sol,False,provisional-model-rubric,,,completed,74498,1406,665,741,75904,71296,0,0.06944639999999999,0.326112,29.558,2,0,,36795,37703,0,74498,1406,75904,0.06944639999999999,,,,,,,,,,,,,,,,,,,,,
pilot-v1,Codex subagent,synthetic-FDE,P03,P03,medium,one-file-read;runtime-context,2,pilot_r12,P03-medium-r2,astra-early-access,False,provisional-model-rubric,,,completed,65366,837,115,722,66203,64178,1032,0.0481952,0.278204,19.916,2,0,,32242,33124,0,65366,837,66203,0.0481952,,,,,,,,,,,,,,,,,,,,,
